epoch,dice_coefficient,loss,mean_iou,val_dice_coefficient,val_loss,val_mean_iou
250,0.4909040033817291,0.41399645805358887,0.7521382570266724,0.6246194243431091,0.30412912368774414,0.770909309387207
251,0.4912857413291931,0.4140684902667999,0.7600809335708618,0.6249057650566101,0.30483633279800415,0.771699070930481
252,0.4784378111362457,0.4246847331523895,0.7569880485534668,0.6264584064483643,0.30284643173217773,0.7721390128135681
253,0.47318893671035767,0.42962759733200073,0.7594102621078491,0.623355507850647,0.3036615550518036,0.7678366899490356
254,0.4668727219104767,0.4336714744567871,0.7600246667861938,0.6332826018333435,0.2973468601703644,0.7738428115844727
255,0.4503191411495209,0.4480476379394531,0.7593857049942017,0.6266111135482788,0.3025447428226471,0.7708252668380737
256,0.4632023274898529,0.43683451414108276,0.7596607804298401,0.629584550857544,0.3001086711883545,0.7716659307479858
257,0.4749290347099304,0.42809927463531494,0.7633717060089111,0.6272895932197571,0.30162569880485535,0.7706063389778137
258,0.5032797455787659,0.4045850932598114,0.7695855498313904,0.6281053423881531,0.3012228310108185,0.7720130681991577
259,0.5157524943351746,0.3943535089492798,0.7762571573257446,0.6240152716636658,0.3032873868942261,0.7714623212814331
260,0.4886634051799774,0.41658398509025574,0.7761176824569702,0.6263104677200317,0.3020489811897278,0.7732902765274048
261,0.4906923472881317,0.4149911403656006,0.7744313478469849,0.6272351741790771,0.3012937307357788,0.7727646827697754
262,0.4709802567958832,0.4314812123775482,0.7752692699432373,0.6270791292190552,0.3015311360359192,0.7729337215423584
263,0.48168039321899414,0.42186784744262695,0.7731701135635376,0.6253805160522461,0.30225688219070435,0.7714382410049438
264,0.4589765965938568,0.44141241908073425,0.759156346321106,0.6225139498710632,0.3042113780975342,0.7702796459197998
265,0.4707027077674866,0.4320271909236908,0.7696757316589355,0.6244998574256897,0.30367588996887207,0.7724376916885376
266,0.46909940242767334,0.43393823504447937,0.7729519605636597,0.628131091594696,0.300452321767807,0.773987889289856
267,0.462074875831604,0.4385211765766144,0.757148802280426,0.6289252042770386,0.3001379370689392,0.7752073407173157
268,0.46250683069229126,0.438819020986557,0.764480710029602,0.6262794733047485,0.302144855260849,0.7739434242248535
269,0.45194703340530396,0.4470278322696686,0.761737585067749,0.6250356435775757,0.3025497496128082,0.7717892527580261
270,0.4601461589336395,0.44035160541534424,0.7638195157051086,0.6223409175872803,0.30426734685897827,0.7698270678520203
271,0.4742884635925293,0.42831262946128845,0.7660601139068604,0.6190241575241089,0.30648279190063477,0.7677561640739441
272,0.47326886653900146,0.42865756154060364,0.7677714824676514,0.6229114532470703,0.30398398637771606,0.7700165510177612
273,0.46160373091697693,0.43836304545402527,0.7685455083847046,0.6249968409538269,0.3022584021091461,0.7699179649353027
274,0.4911388158798218,0.41314786672592163,0.763241171836853,0.619415283203125,0.3061002492904663,0.7673678398132324
275,0.49822404980659485,0.40659675002098083,0.763189435005188,0.6236346364021301,0.30329596996307373,0.7701976299285889
276,0.47862866520881653,0.42420050501823425,0.7606518268585205,0.621723473072052,0.30495724081993103,0.7686710357666016
277,0.4981900155544281,0.4081180989742279,0.769329309463501,0.624082088470459,0.3026755154132843,0.7703436017036438
278,0.499403715133667,0.4059114456176758,0.7679474353790283,0.6260460615158081,0.30159175395965576,0.7703368067741394
279,0.5267136096954346,0.38302454352378845,0.7659721374511719,0.6247173547744751,0.3028315603733063,0.770488977432251
280,0.4713633060455322,0.4290539026260376,0.754278302192688,0.6269277930259705,0.3018144965171814,0.7726058959960938
281,0.47538742423057556,0.4258973002433777,0.7591469287872314,0.6173049807548523,0.3083493411540985,0.7683901786804199
282,0.4680353105068207,0.43231308460235596,0.7528941631317139,0.6238911747932434,0.30349475145339966,0.7677053213119507
283,0.46451178193092346,0.4352280795574188,0.7452675104141235,0.6152944564819336,0.31311407685279846,0.7700591087341309
284,0.4717118740081787,0.43009987473487854,0.7518078088760376,0.6098631620407104,0.3143540024757385,0.7665989398956299
285,0.4797462522983551,0.4231460690498352,0.7555093169212341,0.6035239696502686,0.31797459721565247,0.7648607492446899
286,0.46495458483695984,0.43557262420654297,0.7521957755088806,0.6120978593826294,0.3138584792613983,0.7695708870887756
287,0.4704289138317108,0.43082520365715027,0.7506856322288513,0.6098667979240417,0.3155856132507324,0.7685560584068298
288,0.4642210006713867,0.4362565279006958,0.7485936880111694,0.624201774597168,0.3060464859008789,0.7720690965652466
289,0.4700130522251129,0.430539608001709,0.7477554082870483,0.6193649768829346,0.3079249858856201,0.7700960040092468
290,0.48725569248199463,0.41711509227752686,0.7548033595085144,0.6276306509971619,0.3020828664302826,0.7719712257385254
291,0.5024363398551941,0.40499138832092285,0.7637167572975159,0.6180850863456726,0.31046396493911743,0.7709828615188599
292,0.47739461064338684,0.42455825209617615,0.7542634010314941,0.6062043309211731,0.31766265630722046,0.7650076150894165
293,0.4943244159221649,0.41124677658081055,0.7499053478240967,0.6167643070220947,0.3125840723514557,0.770840048789978
294,0.4657004773616791,0.43456608057022095,0.7528476119041443,0.6070334315299988,0.3172016143798828,0.7635818123817444
295,0.44628268480300903,0.4505705237388611,0.745913028717041,0.6163864731788635,0.3120517432689667,0.7719367742538452
296,0.44984254240989685,0.4480428993701935,0.7467886209487915,0.6274251341819763,0.3031342625617981,0.7779242992401123
297,0.44891074299812317,0.44867509603500366,0.7494641542434692,0.6093975305557251,0.31685367226600647,0.7652647495269775
298,0.475007563829422,0.4272768497467041,0.7540397644042969,0.6126400828361511,0.3132997751235962,0.770722508430481
299,0.4844130575656891,0.41910383105278015,0.7487779855728149,0.5794633626937866,0.33562150597572327,0.7490102052688599
