epoch,dice_coefficient,loss,safe_binary_iou,val_dice_coefficient,val_whole_dice_hard,val_whole_dice_hard_best_thr,val_whole_dice_hard_best_thr_score,val_whole_dice_hard_brainmask,val_whole_dice_hard_brainmask_best_thr,val_whole_dice_hard_brainmask_best_thr_score,val_whole_dice_hard_brainmask_delta,val_whole_dice_hard_brainmask_thr_0p30,val_whole_dice_hard_brainmask_thr_0p40,val_whole_dice_hard_brainmask_thr_0p50,val_whole_dice_hard_brainmask_thr_0p60,val_whole_dice_hard_brainmask_thr_0p70,val_whole_dice_hard_postproc_delta,val_whole_dice_hard_raw,val_whole_dice_hard_raw_best_thr,val_whole_dice_hard_raw_best_thr_score,val_whole_dice_hard_raw_thr_0p30,val_whole_dice_hard_raw_thr_0p40,val_whole_dice_hard_raw_thr_0p50,val_whole_dice_hard_raw_thr_0p60,val_whole_dice_hard_raw_thr_0p70,val_whole_dice_hard_thr_0p30,val_whole_dice_hard_thr_0p40,val_whole_dice_hard_thr_0p50,val_whole_dice_hard_thr_0p60,val_whole_dice_hard_thr_0p70,val_whole_dice_micro
40,0.0035294783301651478,1.0408861637115479,0.03488373011350632,0.002145120400682081,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,0.3,1.0545372606811952e-09,0.0,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0034437784659412185
41,0.004081275779753923,1.0396326780319214,0.046511631458997726,0.0032898700204193974,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,0.3,1.0545372606811952e-09,0.0,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.005356848200309487
42,0.003949213307350874,1.0398712158203125,0.027131788432598114,0.003191108633579546,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,0.3,1.0545372606811952e-09,0.0,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.005177056636458797
43,0.0029808729887008667,1.051289439201355,0.050387606024742126,0.0023474861079795543,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,0.3,1.0545372606811952e-09,0.0,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0037426904116010734
44,0.002954804338514805,1.0177744626998901,0.01937984675168991,0.0025950003344339563,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,0.3,1.0545372606811952e-09,0.0,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.004145026359025049
45,0.003960298839956522,1.026476263999939,0.015503883361816406,0.0034866993969464733,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,0.3,1.0545372606811952e-09,0.0,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.005638407727661366
46,0.0038564710412174463,1.1084773540496826,0.1589147299528122,0.0031863894567448125,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,0.3,1.0545372606811952e-09,0.0,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.005110383885507654
47,0.003390877740457654,1.0897436141967773,0.1550387591123581,0.003062383248355345,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,0.3,1.0545372606811952e-09,0.0,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.004885230718368276
48,0.003479680744931102,1.1259033679962158,0.1705426424741745,0.0032429896824648693,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,0.3,1.0545372606811952e-09,0.0,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0051848187647193225
49,0.0033306842669844627,1.0887577533721924,0.13953489065170288,0.0027843651603119313,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,0.3,1.0545372606811952e-09,0.0,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.004419182344520098
50,0.0033912905491888523,1.0860521793365479,0.10465116053819656,0.0028734900596578726,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,0.3,1.0545372606811952e-09,0.0,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.004568598793286015
51,0.003200278850272298,1.0826102495193481,0.09689922630786896,0.0022709536361110606,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,0.3,1.0545372606811952e-09,0.0,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.003558901378611837
52,0.003623036667704582,1.0683083534240723,0.07364341616630554,0.0030763503579064734,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,0.3,1.0545372606811952e-09,0.0,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.004894000978747953
53,0.003206650959327817,1.0598722696304321,0.050387606024742126,0.0023464492944077833,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,0.3,1.0545372606811952e-09,0.0,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.00366613481752247
54,0.002961378777399659,1.036566138267517,0.04651162773370743,0.0022504128094974142,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,0.3,1.0545372606811952e-09,0.0,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0035106430988440813
55,0.002893232274800539,1.0308982133865356,0.03875968977808952,0.002598227396210097,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,0.3,1.0545372606811952e-09,0.0,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.004086379742168833
56,0.003019908210262656,1.0289067029953003,0.031007755547761917,0.0023214914644044266,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,0.3,1.0545372606811952e-09,0.0,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0036273679908532886
57,0.0033048284240067005,1.00362229347229,0.023255817592144012,0.0027333195520118365,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,0.3,1.0545372606811952e-09,0.0,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.004309569853787735
58,0.0030399388633668423,1.0031569004058838,0.011627908796072006,0.0024875640791014344,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,0.3,1.0545372606811952e-09,0.0,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.003910410996618106
59,0.0030395083595067263,1.0106756687164307,0.02325581945478916,0.002568879732477308,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,0.3,1.0545372606811952e-09,0.0,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.004037759069629398
60,0.002809513360261917,0.9997665286064148,0.007751939818263054,0.0025409773454116383,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,0.3,1.0545372606811952e-09,0.0,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.004000739167541415
61,0.00279416237026453,0.9970743060112,0.0038759708404541016,0.002281754745206564,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,0.3,1.0545372606811952e-09,0.0,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.00357176606535233
62,0.0024636699818074703,0.9969017505645752,0.015503881499171257,0.002340143789379648,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,0.3,1.0545372606811952e-09,0.0,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.003675614762826347
63,0.002687661675736308,1.0200785398483276,0.0077519407495856285,0.002329059210782407,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,0.3,1.0545372606811952e-09,0.0,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0036625519289867616
64,0.0032350493129342794,1.0096794366836548,0.007751947268843651,0.002478515945484933,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,0.3,1.0545372606811952e-09,0.0,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.003913707908280375
65,0.0029832981526851654,1.0207178592681885,0.007751942612230778,0.0024614213125778786,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,0.3,1.0545372606811952e-09,0.0,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0038751593482549015
66,0.0024151355028152466,1.065735936164856,0.08527132868766785,0.0023009448190130107,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,0.3,1.0545372606811952e-09,0.0,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0036023342603277823
67,0.0024198750033974648,1.0783653259277344,0.07751937955617905,0.00219913044887179,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,0.3,1.0545372606811952e-09,0.0,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.00343421877119448
68,0.00257971347309649,1.0629210472106934,0.05038762092590332,0.00226600443154149,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,0.3,1.0545372606811952e-09,0.0,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0035430269885509203
69,0.00289117987267673,1.042222499847412,0.054263580590486526,0.0023971485268045995,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,0.3,1.0545372606811952e-09,0.0,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.003760917889114711
70,0.0027914689853787422,1.0390145778656006,0.04651164636015892,0.001221488648232888,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,0.3,1.0545372606811952e-09,0.0,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.001835617669347116
71,0.0031551215797662735,1.039186954498291,0.02713179402053356,0.0016581797936716727,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,0.3,1.0545372606811952e-09,0.0,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.002470313522181233
72,0.0016258936375379562,1.0861001014709473,0.1434108465909958,0.0011262144483200104,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,0.3,1.0545372606811952e-09,0.0,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.001632423595424488
73,0.0016766574699431658,1.0866559743881226,0.1472868174314499,0.002674482751634038,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,0.3,1.0545372606811952e-09,0.0,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.004154637098192808
74,0.0020207499619573355,1.0597281455993652,0.10852713137865067,0.0036083374694093335,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,0.3,1.0545372606811952e-09,0.0,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.005734208378141123
75,0.0018705595284700394,1.0968611240386963,0.1550387591123581,0.001704190480401695,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,0.3,1.0545372606811952e-09,0.0,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.002591358956014845
76,0.0019938801415264606,1.084879994392395,0.12015503644943237,0.0025317884952643695,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,0.3,1.0545372606811952e-09,0.0,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.003963479639608868
77,0.0023030724842101336,1.0510754585266113,0.05038759857416153,0.002145990924423425,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,0.3,1.0545372606811952e-09,0.0,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.003307998790381272
78,0.003627428784966469,1.0475032329559326,0.05038760229945183,0.00611882858789504,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,0.3,1.0545372606811952e-09,0.0,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.010036446912948138
79,0.003435355145484209,1.0426493883132935,0.042635660618543625,0.002387559768388153,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,0.3,1.0545372606811952e-09,0.0,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.003719543327148141
80,0.003508160822093487,1.0460420846939087,0.031007759273052216,0.0023328742846863864,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,0.3,1.0545372606811952e-09,0.0,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.003622552064211002
81,0.00322877150028944,1.0410159826278687,0.02325582504272461,0.0024753863700792394,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,0.3,1.0545372606811952e-09,0.0,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0,1.0545372606811952e-09,0.3,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,1.0545372606811952e-09,0.0038839246931853446
