epoch,dice_coefficient,learning_rate,loss,mean_iou,val_dice_coefficient,val_loss,val_mean_iou
208,0.5076597332954407,4.999999987376214e-07,0.600273847579956,0.7007124423980713,0.5225505828857422,0.5807662606239319,0.6977115869522095
209,0.5011933445930481,4.999999987376214e-07,0.60728919506073,0.6997801065444946,0.5251701474189758,0.5778055787086487,0.6982861757278442
210,0.4697229266166687,4.999999987376214e-07,0.6476356387138367,0.7006942629814148,0.5179409384727478,0.5825065970420837,0.6928337812423706
211,0.4653243124485016,4.999999987376214e-07,0.6508541107177734,0.6982284784317017,0.5214265584945679,0.580472469329834,0.6960312128067017
212,0.47226592898368835,4.999999987376214e-07,0.6431258916854858,0.6973809599876404,0.5201241374015808,0.5830634236335754,0.697006106376648
213,0.433541476726532,4.999999987376214e-07,0.6919409036636353,0.6946331858634949,0.5212799906730652,0.5831831097602844,0.6982684135437012
214,0.44227418303489685,4.999999987376214e-07,0.681411862373352,0.6978045105934143,0.5233505964279175,0.581391453742981,0.6994496583938599
215,0.443725049495697,4.999999987376214e-07,0.6771163940429688,0.6882573962211609,0.5223430395126343,0.5829857587814331,0.7005100250244141
216,0.45156848430633545,4.999999987376214e-07,0.6701642870903015,0.684116005897522,0.5216928720474243,0.5835554003715515,0.7003297209739685
217,0.45851483941078186,4.999999987376214e-07,0.6629140973091125,0.6870033740997314,0.5235232710838318,0.5831456184387207,0.7026016712188721
218,0.45327284932136536,4.999999987376214e-07,0.668832004070282,0.6883102655410767,0.5252810120582581,0.5842874646186829,0.7049343585968018
219,0.45614129304885864,4.999999987376214e-07,0.664314866065979,0.6901417374610901,0.521528959274292,0.582424521446228,0.6985160708427429
220,0.46595245599746704,4.999999987376214e-07,0.6533827185630798,0.6945444941520691,0.5231951475143433,0.5808963179588318,0.699782133102417
221,0.47046199440956116,4.999999987376214e-07,0.6424773931503296,0.6941359043121338,0.5206035375595093,0.5825448036193848,0.6982457041740417
222,0.45741650462150574,4.999999987376214e-07,0.657069206237793,0.6887131929397583,0.5234797596931458,0.5809803605079651,0.7005138993263245
223,0.4781355559825897,4.999999987376214e-07,0.635955274105072,0.693411648273468,0.5205944776535034,0.5800988674163818,0.6970162391662598
224,0.4807139039039612,4.999999987376214e-07,0.6290369629859924,0.6888584494590759,0.5267534255981445,0.5803962349891663,0.704645574092865
225,0.4831288456916809,4.999999987376214e-07,0.6296172738075256,0.6921600103378296,0.5154779553413391,0.5841333270072937,0.6950945854187012
226,0.4560028314590454,4.999999987376214e-07,0.6638911962509155,0.691981852054596,0.5179355144500732,0.5827101469039917,0.6972090005874634
227,0.4403725266456604,4.999999987376214e-07,0.6837364435195923,0.6916367411613464,0.5243770480155945,0.5804116725921631,0.7011882066726685
228,0.4706875681877136,4.999999987376214e-07,0.6457895636558533,0.6959942579269409,0.5177358984947205,0.5826396346092224,0.6955305337905884
229,0.4934094250202179,4.999999987376214e-07,0.6168563365936279,0.6933313608169556,0.5201337933540344,0.5820062756538391,0.6983693838119507
230,0.46000906825065613,4.999999987376214e-07,0.6583569049835205,0.6932974457740784,0.5222450494766235,0.5809118747711182,0.7003209590911865
231,0.4491896629333496,4.999999987376214e-07,0.6711540818214417,0.6943855881690979,0.5252262353897095,0.5786819458007812,0.7017827033996582
232,0.450967013835907,4.999999987376214e-07,0.6725610494613647,0.6959617137908936,0.5182554721832275,0.5830714106559753,0.6968107223510742
233,0.4666263163089752,4.999999987376214e-07,0.6495972871780396,0.6956360340118408,0.5157322287559509,0.5842760801315308,0.6951907873153687
234,0.4853166937828064,4.999999987376214e-07,0.6259878277778625,0.6996952295303345,0.5173146724700928,0.5827736854553223,0.6959142088890076
235,0.4684668183326721,4.999999987376214e-07,0.6460001468658447,0.6929901838302612,0.5214390754699707,0.5797102451324463,0.6991357803344727
236,0.4712425470352173,4.999999987376214e-07,0.6450239419937134,0.6967576146125793,0.5217520594596863,0.5790405869483948,0.6989243626594543
237,0.46002674102783203,4.999999987376214e-07,0.6578009724617004,0.6940861940383911,0.5154854655265808,0.5827574729919434,0.6935490369796753
238,0.46997055411338806,4.999999987376214e-07,0.6433156132698059,0.6945415139198303,0.51788330078125,0.5836867094039917,0.6970447897911072
239,0.4762597680091858,4.999999987376214e-07,0.636798083782196,0.6926864385604858,0.5176771283149719,0.583274781703949,0.6968038082122803
240,0.4834319055080414,4.999999987376214e-07,0.6216636896133423,0.6896921396255493,0.5204126834869385,0.5826359391212463,0.6996268630027771
241,0.49178943037986755,4.999999987376214e-07,0.6173639893531799,0.6943135261535645,0.5206372141838074,0.5820690393447876,0.699889063835144
242,0.490011066198349,4.999999987376214e-07,0.620779275894165,0.6979336738586426,0.5198153257369995,0.5826884508132935,0.6998980045318604
243,0.4945984184741974,4.999999987376214e-07,0.613062858581543,0.6963697075843811,0.5223913788795471,0.5831601619720459,0.702786922454834
244,0.48931407928466797,4.999999987376214e-07,0.6218103170394897,0.6975920796394348,0.523037850856781,0.5831224322319031,0.7039387226104736
245,0.5001957416534424,4.999999987376214e-07,0.6098424196243286,0.7039103507995605,0.5221936106681824,0.5827144980430603,0.7026846408843994
246,0.488852322101593,4.999999987376214e-07,0.624934732913971,0.7039969563484192,0.5213634371757507,0.5833351016044617,0.7013771533966064
247,0.4924168288707733,4.999999987376214e-07,0.618621826171875,0.7037132978439331,0.5236932039260864,0.5816106796264648,0.7028611302375793
248,0.4651543200016022,4.999999987376214e-07,0.649941623210907,0.6999604105949402,0.5170247554779053,0.5866168141365051,0.6994747519493103
249,0.4571388065814972,4.999999987376214e-07,0.6611121296882629,0.6986968517303467,0.5163938403129578,0.5879227519035339,0.6996130347251892
250,0.4650772213935852,4.999999987376214e-07,0.6488001346588135,0.6985113620758057,0.5185364484786987,0.5889967679977417,0.7028791308403015
251,0.4739001989364624,4.999999987376214e-07,0.6403316259384155,0.7015995979309082,0.5190964341163635,0.5876873135566711,0.7030072212219238
252,0.4635007381439209,4.999999987376214e-07,0.6526961922645569,0.699679970741272,0.522674024105072,0.5849752426147461,0.7052459716796875
253,0.4543687403202057,4.999999987376214e-07,0.6668751835823059,0.6997947096824646,0.5218700170516968,0.5864185094833374,0.7053050994873047
254,0.4331498444080353,4.999999987376214e-07,0.6927287578582764,0.6998695731163025,0.5211990475654602,0.5846588611602783,0.7028453350067139
255,0.4192650318145752,4.999999987376214e-07,0.7068089246749878,0.7016595005989075,0.5233441591262817,0.5840741991996765,0.7051233649253845
256,0.43799903988838196,4.999999987376214e-07,0.6860529184341431,0.7023496627807617,0.519498348236084,0.5844005346298218,0.7009837627410889
257,0.4469394087791443,4.999999987376214e-07,0.6742918491363525,0.6987656950950623,0.5216630697250366,0.5818114280700684,0.7018880248069763
258,0.4734141528606415,4.999999987376214e-07,0.6449896693229675,0.7027621269226074,0.5185399651527405,0.5830501914024353,0.6995093822479248
259,0.49270403385162354,4.999999987376214e-07,0.6211232542991638,0.7080388069152832,0.5221303105354309,0.580795407295227,0.7028583288192749
260,0.4635542631149292,4.999999987376214e-07,0.6566684246063232,0.7054619789123535,0.5193532705307007,0.5834681987762451,0.7025817632675171
261,0.4501916468143463,4.999999987376214e-07,0.6759927868843079,0.7096083760261536,0.5210023522377014,0.5809050798416138,0.702556312084198
262,0.45495060086250305,4.999999987376214e-07,0.6656302213668823,0.7113116383552551,0.5206025242805481,0.5837385654449463,0.7043731212615967
263,0.45841270685195923,4.999999987376214e-07,0.6655692458152771,0.710647702217102,0.5185884237289429,0.581626832485199,0.7011948823928833
264,0.4399610757827759,4.999999987376214e-07,0.6854503154754639,0.7019628286361694,0.5191425085067749,0.5843508243560791,0.7028235793113708
265,0.46594759821891785,4.999999987376214e-07,0.6559836864471436,0.7093549370765686,0.5196225643157959,0.5841191411018372,0.7029189467430115
266,0.45237356424331665,4.999999987376214e-07,0.6699784994125366,0.7059746980667114,0.5177627801895142,0.5855018496513367,0.7016281485557556
267,0.4304906129837036,4.999999987376214e-07,0.6970286965370178,0.693343997001648,0.5169820785522461,0.5901333689689636,0.7037165760993958
268,0.4379080832004547,4.999999987376214e-07,0.6871130466461182,0.6927323341369629,0.5184723734855652,0.5842925310134888,0.7019980549812317
269,0.44898325204849243,4.999999987376214e-07,0.6700372099876404,0.6946909427642822,0.5224329829216003,0.5834720730781555,0.7062662243843079
270,0.44913405179977417,4.999999987376214e-07,0.6700881123542786,0.6974273920059204,0.5182719230651855,0.5858963131904602,0.7034609317779541
271,0.46967530250549316,4.999999987376214e-07,0.6442956924438477,0.6989113092422485,0.516353189945221,0.5843839645385742,0.7010191082954407
272,0.46487316489219666,4.999999987376214e-07,0.6495529413223267,0.7075653672218323,0.5163614749908447,0.5850059986114502,0.7007964849472046
273,0.4502333998680115,4.999999987376214e-07,0.6668969392776489,0.7001355290412903,0.5152841806411743,0.5864589810371399,0.7003881931304932
274,0.47307130694389343,4.999999987376214e-07,0.6354207396507263,0.6994437575340271,0.5122331976890564,0.5843712091445923,0.6952997446060181
275,0.4715862572193146,4.999999987376214e-07,0.6324688196182251,0.6914623975753784,0.5167171955108643,0.5821608304977417,0.6992738246917725
276,0.4565245807170868,4.999999987376214e-07,0.6576059460639954,0.6979503035545349,0.5146811008453369,0.5877882242202759,0.7012737989425659
277,0.47652438282966614,4.999999987376214e-07,0.6324395537376404,0.6951842904090881,0.514380931854248,0.5853438973426819,0.6997480988502502
278,0.48053640127182007,4.999999987376214e-07,0.6274970769882202,0.70107102394104,0.5188834071159363,0.5822150111198425,0.7016136646270752
279,0.483956515789032,4.999999987376214e-07,0.6214421987533569,0.6944665312767029,0.5179271101951599,0.5808606147766113,0.700229287147522
280,0.4689308702945709,4.999999987376214e-07,0.6407216191291809,0.6945545077323914,0.5140515565872192,0.586031436920166,0.7007879018783569
281,0.4735511541366577,4.999999987376214e-07,0.6382626891136169,0.7026881575584412,0.514228343963623,0.5849631428718567,0.6996798515319824
282,0.4780491292476654,4.999999987376214e-07,0.6329707503318787,0.7011337280273438,0.5114962458610535,0.5851399302482605,0.6962189674377441
283,0.47224146127700806,4.999999987376214e-07,0.636567234992981,0.6981346011161804,0.5199286341667175,0.578438401222229,0.7009174227714539
284,0.473783403635025,4.999999987376214e-07,0.6364015340805054,0.6999773383140564,0.5136635303497314,0.5820167660713196,0.6960976123809814
285,0.4699540138244629,4.999999987376214e-07,0.6421615481376648,0.7004434466362,0.5121326446533203,0.5820084810256958,0.6956183910369873
286,0.4565514922142029,4.999999987376214e-07,0.6566866636276245,0.702046275138855,0.5147050619125366,0.579086422920227,0.6962782144546509
287,0.4633089303970337,4.999999987376214e-07,0.6471168994903564,0.7000557780265808,0.5157318115234375,0.5824987888336182,0.698436975479126
288,0.46480709314346313,4.999999987376214e-07,0.6487976908683777,0.6991257071495056,0.5073850750923157,0.5855220556259155,0.6912519335746765
289,0.46537554264068604,4.999999987376214e-07,0.6462798118591309,0.6995487213134766,0.5152446031570435,0.5804352760314941,0.696540355682373
290,0.4754461348056793,4.999999987376214e-07,0.6340891718864441,0.6965241432189941,0.5209640860557556,0.5787546634674072,0.7022349834442139
291,0.4919046461582184,4.999999987376214e-07,0.6180897951126099,0.7041845321655273,0.5183771252632141,0.5808432102203369,0.7025806903839111
292,0.4916432797908783,4.999999987376214e-07,0.6184499859809875,0.7056969404220581,0.5139434933662415,0.5827130079269409,0.6988430023193359
293,0.4904089868068695,4.999999987376214e-07,0.616787850856781,0.7011216282844543,0.5134924650192261,0.583196222782135,0.6985546946525574
294,0.4634740352630615,4.999999987376214e-07,0.6453772187232971,0.7001391649246216,0.5207998156547546,0.576993465423584,0.7033130526542664
295,0.4610591232776642,4.999999987376214e-07,0.6496888399124146,0.7015246152877808,0.5177503228187561,0.57768315076828,0.7007668018341064
296,0.46503856778144836,4.999999987376214e-07,0.6450163125991821,0.702017605304718,0.5159891247749329,0.5787503123283386,0.6978026032447815
297,0.455763578414917,4.999999987376214e-07,0.6575285196304321,0.6998693943023682,0.5167531967163086,0.5799084305763245,0.7005918025970459
298,0.4753453731536865,4.999999987376214e-07,0.6326943635940552,0.699004054069519,0.5200420022010803,0.5807679295539856,0.7047314047813416
299,0.48362618684768677,4.999999987376214e-07,0.6212010979652405,0.7016929388046265,0.5178306102752686,0.5803515911102295,0.7018004655838013
