epoch,accuracy,binary_dice_coefficient,dice_coefficient,loss,lr,val_accuracy,val_binary_dice_coefficient,val_dice_coefficient,val_loss
13,0.9975990056991577,0.5833959579467773,0.37376290559768677,0.44029831886291504,1e-04,0.9979044198989868,0.4416419267654419,0.2724757194519043,0.510806679725647
14,0.9978350400924683,0.6060150265693665,0.4235212802886963,0.405341774225235,1e-04,0.9980424642562866,0.4489557147026062,0.3116277754306793,0.483578085899353
15,0.997981607913971,0.6162002086639404,0.45337584614753723,0.3843991756439209,1e-04,0.9964517951011658,0.4739793837070465,0.3689349293708801,0.44633787870407104
16,0.9978528618812561,0.5914943814277649,0.4704161286354065,0.37271472811698914,1e-04,0.9976952075958252,0.5398678183555603,0.4222361743450165,0.4074225425720215
17,0.9981353878974915,0.6390193104743958,0.5177298784255981,0.33922091126441956,1e-04,0.9976398944854736,0.5811777710914612,0.45637157559394836,0.3839643895626068
18,0.9981173276901245,0.6470422744750977,0.54342120885849,0.32132819294929504,1e-04,0.998169481754303,0.5298698544502258,0.4367382228374481,0.3961416780948639
19,0.9982404112815857,0.6519524455070496,0.5664433836936951,0.3051222860813141,1e-04,0.9970782995223999,0.5277571082115173,0.46223708987236023,0.38151267170906067
20,0.9983508586883545,0.6693696975708008,0.5944064259529114,0.2853648066520691,1e-04,0.9964463710784912,0.48394477367401123,0.442722350358963,0.3963644206523895
21,0.9982224702835083,0.6475806832313538,0.586311936378479,0.29125815629959106,1e-04,0.9980312585830688,0.44382771849632263,0.411357581615448,0.4143321216106415
22,0.9983664751052856,0.6778757572174072,0.6276907920837402,0.26216384768486023,1e-04,0.9982403516769409,0.6077347993850708,0.5571313500404358,0.31230682134628296
23,0.9983898401260376,0.6758415102958679,0.632250964641571,0.2589567303657532,1e-04,0.9981770515441895,0.5973219275474548,0.5450870990753174,0.3209662437438965
24,0.9984386563301086,0.6941161155700684,0.6535741686820984,0.2439536303281784,1e-04,0.9982792139053345,0.6187746524810791,0.5746539831161499,0.2999992370605469
25,0.9984064102172852,0.6899865865707397,0.6511925458908081,0.24568913877010345,1e-04,0.9980116486549377,0.6055915355682373,0.574917733669281,0.3007745146751404
26,0.998451292514801,0.7000998854637146,0.6680437922477722,0.23384371399879456,1e-04,0.9980524182319641,0.6210479736328125,0.5935385227203369,0.28767433762550354
27,0.9984437823295593,0.6848839521408081,0.6572539806365967,0.24149367213249207,1e-04,0.9982590079307556,0.6284013390541077,0.6021037697792053,0.2810685634613037
28,0.9984986782073975,0.7037760019302368,0.6777248978614807,0.22705267369747162,1e-04,0.9981555938720703,0.6079870462417603,0.5866186618804932,0.29217529296875
29,0.9985236525535583,0.7062414288520813,0.6848965883255005,0.22200915217399597,1e-04,0.998403012752533,0.6255741119384766,0.6022481918334961,0.2804277539253235
30,0.9985939264297485,0.7227328419685364,0.7050033807754517,0.20783086121082306,1e-04,0.9980946779251099,0.6229804158210754,0.6035937070846558,0.280544638633728
31,0.998464047908783,0.6999291181564331,0.6828648447990417,0.22342395782470703,1e-04,0.9980219602584839,0.6014378666877747,0.5852218270301819,0.2932436764240265
32,0.9985654950141907,0.7214911580085754,0.7074332237243652,0.20614859461784363,1e-04,0.9977352023124695,0.5893970131874084,0.5788492560386658,0.29865217208862305
33,0.9985783696174622,0.7165110111236572,0.7028434872627258,0.20936155319213867,1e-04,0.9980199933052063,0.5819825530052185,0.5726553797721863,0.30230793356895447
34,0.9985527396202087,0.7120757699012756,0.7011695504188538,0.210619255900383,1e-04,0.9979463815689087,0.6106114983558655,0.6009753942489624,0.2829776704311371
35,0.9985835552215576,0.732829749584198,0.7218876481056213,0.1960946023464203,1e-04,0.9980554580688477,0.5811222791671753,0.5729898810386658,0.3017401695251465
36,0.9986117482185364,0.7127893567085266,0.7021849751472473,0.20979876816272736,1e-04,0.9983930587768555,0.6228620409965515,0.6130136847496033,0.2729792892932892
37,0.9986218810081482,0.7292209267616272,0.7190122008323669,0.19802947342395782,1e-04,0.9984427690505981,0.643684446811676,0.634580671787262,0.2577759027481079
38,0.9986771941184998,0.7141191363334656,0.7065594792366028,0.20670652389526367,1e-04,0.9982922673225403,0.6284240484237671,0.6202664971351624,0.2685309648513794
39,0.9986821413040161,0.7384135127067566,0.7305906414985657,0.18984849750995636,1e-04,0.9982249736785889,0.6419665813446045,0.6335698366165161,0.2591477632522583
40,0.9986728429794312,0.7206127643585205,0.7140619158744812,0.2014293223619461,1e-04,0.9983641505241394,0.6180583834648132,0.6121286749839783,0.27375340461730957
41,0.9985811710357666,0.7183822393417358,0.7132335305213928,0.20216324925422668,1e-04,0.9972913265228271,0.5486545562744141,0.5457278490066528,0.32292816042900085
42,0.9985924363136292,0.7147302627563477,0.7091169357299805,0.20502737164497375,1e-04,0.9974803924560547,0.5750285983085632,0.5716832876205444,0.30478566884994507
43,0.998502790927887,0.6991020441055298,0.695207417011261,0.21498866379261017,1e-04,0.9980988502502441,0.6259962320327759,0.6214480996131897,0.2678021192550659
44,0.9986717104911804,0.7532706260681152,0.7490799427032471,0.17697586119174957,1e-04,0.9985668063163757,0.6490604877471924,0.6432240009307861,0.25151294469833374
45,0.9987350702285767,0.7307955622673035,0.7259538769721985,0.19305866956710815,1e-04,0.9980236291885376,0.6446030735969543,0.6409367918968201,0.2549046277999878
46,0.9987547397613525,0.7552934885025024,0.7510151863098145,0.17553068697452545,1e-04,0.9981714487075806,0.6287734508514404,0.6255730390548706,0.26522302627563477
47,0.9987179040908813,0.7351226806640625,0.7312322854995728,0.18936143815517426,1e-04,0.9982301592826843,0.6518973708152771,0.6485483646392822,0.2488846629858017
48,0.9986717104911804,0.7363494634628296,0.7327257990837097,0.18839861452579498,1e-04,0.9982214570045471,0.6215149760246277,0.6190585494041443,0.2691265940666199
49,0.9987281560897827,0.7375181317329407,0.7340306043624878,0.18741223216056824,1e-04,0.9983350038528442,0.6390723586082458,0.6363429427146912,0.25703635811805725
