epoch,dice_coefficient,loss,safe_binary_iou,val_dice_coefficient,val_whole_dice_hard,val_whole_dice_hard_best_thr,val_whole_dice_hard_best_thr_score,val_whole_dice_hard_brainmask,val_whole_dice_hard_brainmask_best_thr,val_whole_dice_hard_brainmask_best_thr_score,val_whole_dice_hard_brainmask_delta,val_whole_dice_hard_brainmask_thr_0p30,val_whole_dice_hard_brainmask_thr_0p40,val_whole_dice_hard_brainmask_thr_0p50,val_whole_dice_hard_brainmask_thr_0p60,val_whole_dice_hard_brainmask_thr_0p70,val_whole_dice_hard_postproc_delta,val_whole_dice_hard_raw,val_whole_dice_hard_raw_best_thr,val_whole_dice_hard_raw_best_thr_score,val_whole_dice_hard_raw_thr_0p30,val_whole_dice_hard_raw_thr_0p40,val_whole_dice_hard_raw_thr_0p50,val_whole_dice_hard_raw_thr_0p60,val_whole_dice_hard_raw_thr_0p70,val_whole_dice_hard_thr_0p30,val_whole_dice_hard_thr_0p40,val_whole_dice_hard_thr_0p50,val_whole_dice_hard_thr_0p60,val_whole_dice_hard_thr_0p70,val_whole_dice_micro
10,0.010354575701057911,1.1122545003890991,0.03500000014901161,0.007702887315984176,8.20536345900904e-10,0.3,8.20536345900904e-10,8.20536345900904e-10,0.3,8.20536345900904e-10,0.0,8.20536345900904e-10,8.20536345900904e-10,8.20536345900904e-10,8.20536345900904e-10,8.20536345900904e-10,0.0,8.20536345900904e-10,0.3,8.20536345900904e-10,8.20536345900904e-10,8.20536345900904e-10,8.20536345900904e-10,8.20536345900904e-10,8.20536345900904e-10,8.20536345900904e-10,8.20536345900904e-10,8.20536345900904e-10,8.20536345900904e-10,8.20536345900904e-10,0.014557483014216851
11,0.033639151602983475,1.0856050252914429,0.0357867032289505,0.07736157013686146,0.00833900333762609,0.3,0.1131891875829081,0.004492552021978079,0.3,0.06995858498688835,-0.00384645131564801,0.06995858498688835,0.0603679622391376,0.004492552021978079,8.20536345900904e-10,8.20536345900904e-10,0.0,0.00833900333762609,0.3,0.1131891875829081,0.1131891875829081,0.10934733292209567,0.00833900333762609,8.20536345900904e-10,8.20536345900904e-10,0.1131891875829081,0.10934733292209567,0.00833900333762609,8.20536345900904e-10,8.20536345900904e-10,0.1555572649463679
12,0.05613712966442108,1.043713092803955,0.03405255079269409,0.07934173724779672,0.10211613772301259,0.3,0.10754406161125657,0.06740943928182533,0.3,0.07652337861266446,-0.03470669844118726,0.07652337861266446,0.07300540989295516,0.06740943928182533,8.20536345900904e-10,8.20536345900904e-10,0.0,0.10211613772301259,0.3,0.10754406161125657,0.10754406161125657,0.10576319447173156,0.10211613772301259,8.20536345900904e-10,8.20536345900904e-10,0.10754406161125657,0.10576319447173156,0.10211613772301259,8.20536345900904e-10,8.20536345900904e-10,0.20418438690505455
13,0.05618656799197197,1.0465235710144043,0.052386313676834106,0.07235420364808835,0.08780378915040342,0.3,0.0930099394575587,0.058301887319405825,0.3,0.06472390732759377,-0.029501901830997594,0.06472390732759377,0.06127506016626852,0.058301887319405825,0.052963368510969874,8.20536345900904e-10,0.0,0.08780378915040342,0.3,0.0930099394575587,0.0930099394575587,0.09018915260034749,0.08780378915040342,0.0827614926214917,8.20536345900904e-10,0.0930099394575587,0.09018915260034749,0.08780378915040342,0.0827614926214917,8.20536345900904e-10,0.19495140162323304
14,0.07326529175043106,1.0377546548843384,0.0703488364815712,0.07435164733212338,0.08935433936068443,0.3,0.09332090537411143,0.05999323712626669,0.3,0.06626423670366698,-0.029361102234417742,0.06626423670366698,0.06261734515078844,0.05999323712626669,0.05634463496323075,0.04672756649418437,0.0,0.08935433936068443,0.3,0.09332090537411143,0.09332090537411143,0.09103161492657891,0.08935433936068443,0.08655919912327036,0.07798939435334971,0.09332090537411143,0.09103161492657891,0.08935433936068443,0.08655919912327036,0.07798939435334971,0.19493565645844896
15,0.07652435451745987,1.0326694250106812,0.06890014559030533,0.1053060815065837,0.1197037717435056,0.3,0.12532235111839893,0.08431499441681244,0.3,0.09291059124359259,-0.03538877732669317,0.09291059124359259,0.08778547392014958,0.08431499441681244,0.08023473645261535,0.07351378156594647,0.0,0.1197037717435056,0.3,0.12532235111839893,0.12532235111839893,0.12187685290197309,0.1197037717435056,0.11696706883531713,0.11166554263346423,0.12532235111839893,0.12187685290197309,0.1197037717435056,0.11696706883531713,0.11166554263346423,0.24129621030934115
16,0.10308227688074112,1.0068891048431396,0.08380180597305298,0.07202237884467531,0.08770085251564565,0.7,0.09409173349554992,0.06439282057302399,0.7,0.06563471278573703,-0.023308031942621654,0.061350137418115944,0.06388324720245145,0.06439282057302399,0.064978879550311,0.06563471278573703,0.0,0.08770085251564565,0.7,0.09409173349554992,0.07967261765746238,0.08491715158384518,0.08770085251564565,0.09039468839545921,0.09409173349554992,0.07967261765746238,0.08491715158384518,0.08770085251564565,0.09039468839545921,0.09409173349554992,0.09217847622638543
17,0.11223091930150986,0.993501603603363,0.09124938398599625,0.0951538719298969,0.1048099800232008,0.3,0.11291985974144197,0.06914789329909769,0.3,0.07789808883236722,-0.035662086724103106,0.07789808883236722,0.07420097731248207,0.06914789329909769,0.06474472075266956,0.05888033451634484,0.0,0.1048099800232008,0.3,0.11291985974144197,0.11291985974144197,0.11006224828573892,0.1048099800232008,0.10031633294697627,0.09399299891168965,0.11291985974144197,0.11006224828573892,0.1048099800232008,0.10031633294697627,0.09399299891168965,0.23629418418529294
18,0.13407811522483826,0.9752770662307739,0.10168861597776413,0.0995986043141421,0.10570052803075472,0.3,0.11595845148585354,0.07050008421121043,0.3,0.08038808900091793,-0.03520044381954429,0.08038808900091793,0.07633013431831488,0.07050008421121043,0.06542281847400223,0.059323729132784525,0.0,0.10570052803075472,0.3,0.11595845148585354,0.11595845148585354,0.11220931592198756,0.10570052803075472,0.10006871468529775,0.09294820905572446,0.11595845148585354,0.11220931592198756,0.10570052803075472,0.10006871468529775,0.09294820905572446,0.2612251398403761
19,0.13390576839447021,0.9783404469490051,0.10357928276062012,0.11750348556908173,0.12404130739019732,0.3,0.1327827494330396,0.08765128751299435,0.3,0.09789859276743645,-0.03639001987720297,0.09789859276743645,0.09357893788522657,0.08765128751299435,0.08251622192997123,0.07631521643746034,0.0,0.12404130739019732,0.3,0.1327827494330396,0.1327827494330396,0.1292630709747204,0.12404130739019732,0.11966299797594626,0.11411335524961043,0.1327827494330396,0.1292630709747204,0.12404130739019732,0.11966299797594626,0.11411335524961043,0.2805868631257626
20,0.14874346554279327,0.9482488632202148,0.11374345421791077,0.13475580001077647,0.14474628745593307,0.4,0.14843679144961225,0.10973381950277016,0.3,0.1174233605359876,-0.035012467953162915,0.1174233605359876,0.11556070903730217,0.10973381950277016,0.10511676235621527,0.09954786944259007,0.0,0.14474628745593307,0.4,0.14843679144961225,0.14836958827316402,0.14843679144961225,0.14474628745593307,0.14196768149506991,0.13832796099693365,0.14836958827316402,0.14843679144961225,0.14474628745593307,0.14196768149506991,0.13832796099693365,0.280808957833214
21,0.13785934448242188,0.9624176025390625,0.10537617653608322,0.12263434195822805,0.12963029117184036,0.3,0.13161287651350542,0.09871855166584362,0.3,0.10333996205283945,-0.030911739505996738,0.10333996205283945,0.10164975756755457,0.09871855166584362,0.09711889090125787,0.09376961931670862,0.0,0.12963029117184036,0.3,0.13161287651350542,0.13161287651350542,0.131065401488277,0.12963029117184036,0.1294907127442217,0.1275901495938583,0.13161287651350542,0.131065401488277,0.12963029117184036,0.1294907127442217,0.1275901495938583,0.2006287772685148
22,0.15364444255828857,0.9475102424621582,0.11574723571538925,0.13731472004103065,0.14603678273971304,0.4,0.14929802809684353,0.11118001469193849,0.3,0.1183493461608493,-0.03485676804777456,0.1183493461608493,0.11646937704339351,0.11118001469193849,0.1068005252083212,0.10099104254757464,0.0,0.14603678273971304,0.4,0.14929802809684353,0.14920894760088607,0.14929802809684353,0.14603678273971304,0.14356946138168214,0.14007453164372544,0.14920894760088607,0.14929802809684353,0.14603678273971304,0.14356946138168214,0.14007453164372544,0.28080582830869183
23,0.16870690882205963,0.9306193590164185,0.1244940459728241,0.11288727564104,0.12014875141100355,0.4,0.12073278136071565,0.08965121746378521,0.4,0.09214887421968378,-0.03049753394721834,0.09171918956755819,0.09214887421968378,0.08965121746378521,0.0883554616588514,0.08641901517117506,0.0,0.12014875141100355,0.4,0.12073278136071565,0.11853433546396162,0.12073278136071565,0.12014875141100355,0.12066244682273819,0.12056560010019907,0.11853433546396162,0.12073278136071565,0.12014875141100355,0.12066244682273819,0.12056560010019907,0.170810565598563
24,0.17226259410381317,0.9188396334648132,0.12669408321380615,0.13597068190754888,0.14369219873347114,0.4,0.14458020884485648,0.11070136323452084,0.4,0.11358008172264113,-0.032990835498950294,0.11300891998703233,0.11358008172264113,0.11070136323452084,0.10929049456473307,0.10709215915775117,0.0,0.14369219873347114,0.4,0.14458020884485648,0.14246021708043902,0.14458020884485648,0.14369219873347114,0.14404548711865728,0.14391305177370747,0.14246021708043902,0.14458020884485648,0.14369219873347114,0.14404548711865728,0.14391305177370747,0.2521169791685544
25,0.1781618744134903,0.9143591523170471,0.13409601151943207,0.09483484127180346,0.09832090439838477,0.3,0.10361365156198245,0.06821253454503044,0.3,0.07477158623484323,-0.030108369853354328,0.07477158623484323,0.07185916577932022,0.06821253454503044,0.06459519094440686,0.06035497266480593,0.0,0.09832090439838477,0.3,0.10361365156198245,0.10361365156198245,0.10149706007645341,0.09832090439838477,0.09552189404042793,0.09183528674649143,0.10361365156198245,0.10149706007645341,0.09832090439838477,0.09552189404042793,0.09183528674649143,0.16860797003246455
26,0.18087171018123627,0.9099191427230835,0.1334366500377655,0.14003013665858546,0.14460650211912868,0.3,0.1515525385143913,0.10537551675617028,0.3,0.11421008436976635,-0.039230985362958395,0.11421008436976635,0.11154678845898912,0.10537551675617028,0.10152896726872465,0.09710295385349257,0.0,0.14460650211912868,0.3,0.1515525385143913,0.1515525385143913,0.14966846370890555,0.14460650211912868,0.14161795758872128,0.13801520712546853,0.1515525385143913,0.14966846370890555,0.14460650211912868,0.14161795758872128,0.13801520712546853,0.2754181490127147
27,0.19593103229999542,0.8967909812927246,0.14315584301948547,0.12452982768202293,0.12730200117969687,0.3,0.13114995266779916,0.0955512829556616,0.3,0.10165019422860883,-0.03175071822403526,0.10165019422860883,0.10052961956454336,0.0955512829556616,0.09295600736024086,0.09060491133512744,0.0,0.12730200117969687,0.3,0.13114995266779916,0.13114995266779916,0.13093509318487684,0.12730200117969687,0.1258010293993509,0.12463148245181008,0.13114995266779916,0.13093509318487684,0.12730200117969687,0.1258010293993509,0.12463148245181008,0.1997216883954743
28,0.20143261551856995,0.8918919563293457,0.14564260840415955,0.12731311725571892,0.13091973428101014,0.3,0.13677733572456177,0.09134393683444882,0.3,0.09949935557295685,-0.039575797446561325,0.09949935557295685,0.09714324107915334,0.09134393683444882,0.08778099478146763,0.08404536460914203,0.0,0.13091973428101014,0.3,0.13677733572456177,0.13677733572456177,0.1353938268332806,0.13091973428101014,0.12839620040020722,0.12564160411574443,0.13677733572456177,0.1353938268332806,0.13091973428101014,0.12839620040020722,0.12564160411574443,0.2755103275074061
29,0.22426483035087585,0.8611775636672974,0.15772616863250732,0.11975399430778765,0.12179933258602017,0.3,0.12730954500961914,0.08903833809871148,0.3,0.09600347505778807,-0.032760994487308695,0.09600347505778807,0.09424396249696759,0.08903833809871148,0.0863026872270964,0.08374160534757903,0.0,0.12179933258602017,0.3,0.12730954500961914,0.12730954500961914,0.12615675868918738,0.12179933258602017,0.1197827083213761,0.11800197518107786,0.12730954500961914,0.12615675868918738,0.12179933258602017,0.1197827083213761,0.11800197518107786,0.19717552142600162
30,0.23798105120658875,0.8538339734077454,0.17234762012958527,0.06289567195749299,0.06378712782014467,0.3,0.06887037246935566,0.03933449826659143,0.3,0.04258404649246333,-0.02445262955355324,0.04258404649246333,0.04112669203127728,0.03933449826659143,0.037657159037524285,0.03546089606286974,0.0,0.06378712782014467,0.3,0.06887037246935566,0.06887037246935566,0.0667542915063044,0.06378712782014467,0.06144978492408151,0.058602144569979364,0.06887037246935566,0.0667542915063044,0.06378712782014467,0.06144978492408151,0.058602144569979364,0.11780577200968512
31,0.24578917026519775,0.8413862586021423,0.17516644299030304,0.1271877448453609,0.1293493537343446,0.3,0.1385270533089936,0.0871316225136774,0.3,0.09645072073490214,-0.042217731220667215,0.09645072073490214,0.09257959868474361,0.0871316225136774,0.08324021528437271,0.07885600105881643,0.0,0.1293493537343446,0.3,0.1385270533089936,0.1385270533089936,0.1348125756283146,0.1293493537343446,0.12545820373790526,0.1210642949885726,0.1385270533089936,0.1348125756283146,0.1293493537343446,0.12545820373790526,0.1210642949885726,0.260518531110366
32,0.25847649574279785,0.8273606896400452,0.18546196818351746,0.13770367980021062,0.1408763355074469,0.3,0.14799924144898172,0.09921300059917897,0.3,0.10756526062622677,-0.04166333490826794,0.10756526062622677,0.10479986736204654,0.09921300059917897,0.09541697575079096,0.09139427700390833,0.0,0.1408763355074469,0.3,0.14799924144898172,0.14799924144898172,0.14565288207321836,0.1408763355074469,0.13764048338107804,0.13410661088660744,0.14799924144898172,0.14565288207321836,0.1408763355074469,0.13764048338107804,0.13410661088660744,0.2770991584033457
33,0.2689773440361023,0.812486469745636,0.1896103024482727,0.1442389326522431,0.14763661260682523,0.3,0.15440376102669587,0.10529305604517906,0.3,0.11414914172962098,-0.042343556561646165,0.11414914172962098,0.11132327835263679,0.10529305604517906,0.100967302465773,0.0965605470822959,0.0,0.14763661260682523,0.3,0.15440376102669587,0.15440376102669587,0.15229723364004377,0.14763661260682523,0.14428925357388406,0.14088595838292914,0.15440376102669587,0.15229723364004377,0.14763661260682523,0.14428925357388406,0.14088595838292914,0.3036403295137555
34,0.2636672854423523,0.8212980628013611,0.1839226633310318,0.1204399718273328,0.12214709041556025,0.3,0.13016459949107784,0.08348669579169385,0.3,0.09202845752973898,-0.038660394623866404,0.09202845752973898,0.0887258715699451,0.08348669579169385,0.080082763351905,0.07662065782604578,0.0,0.12214709041556025,0.3,0.13016459949107784,0.13016459949107784,0.1270051113505626,0.12214709041556025,0.11905422340733733,0.11600421534137582,0.13016459949107784,0.1270051113505626,0.12214709041556025,0.11905422340733733,0.11600421534137582,0.23572955944527052
35,0.26393353939056396,0.8173812031745911,0.18447954952716827,0.13232735691463574,0.13387911401883862,0.3,0.1424906808036563,0.08998148661414816,0.3,0.09928192119005225,-0.043897627404690456,0.09928192119005225,0.09615314796950535,0.08998148661414816,0.0863747954595541,0.08244598590421047,0.0,0.13387911401883862,0.3,0.1424906808036563,0.1424906808036563,0.13952826835259272,0.13387911401883862,0.13062902357974424,0.12685176466117506,0.1424906808036563,0.13952826835259272,0.13387911401883862,0.13062902357974424,0.12685176466117506,0.29026074104794497
36,0.28070440888404846,0.8000460863113403,0.19644863903522491,0.10938065944985477,0.1106178905155491,0.3,0.11931073804254405,0.06766366807112914,0.3,0.0761158012280902,-0.04295422244441996,0.0761158012280902,0.0723904566033391,0.06766366807112914,0.06397288933181752,0.05997360253692259,0.0,0.1106178905155491,0.3,0.11931073804254405,0.11931073804254405,0.11552109666330326,0.1106178905155491,0.10677734776641712,0.10259346019979514,0.11931073804254405,0.11552109666330326,0.1106178905155491,0.10677734776641712,0.10259346019979514,0.25698863261627725
37,0.2870873212814331,0.789390504360199,0.19980494678020477,0.12901567542170783,0.1306263074658566,0.3,0.13752089616712906,0.09075025093637995,0.3,0.0988046593253758,-0.03987605652947665,0.0988046593253758,0.09594192103737291,0.09075025093637995,0.08752743464663328,0.08362612649660457,0.0,0.1306263074658566,0.3,0.13752089616712906,0.13752089616712906,0.13503353616705024,0.1306263074658566,0.12822701012187512,0.1252164331977235,0.13752089616712906,0.13503353616705024,0.1306263074658566,0.12822701012187512,0.1252164331977235,0.2505432657329369
38,0.28652772307395935,0.7932271957397461,0.20015443861484528,0.14573812085712826,0.1490294397639738,0.3,0.15309917450826316,0.1117944789956343,0.3,0.11834249001307956,-0.03723496076833949,0.11834249001307956,0.1170127451398757,0.1117944789956343,0.10908092653219463,0.10596646249071022,0.0,0.1490294397639738,0.3,0.15309917450826316,0.15309917450826316,0.15273332324556663,0.1490294397639738,0.14741573080570475,0.14572547394104607,0.15309917450826316,0.15273332324556663,0.1490294397639738,0.14741573080570475,0.14572547394104607,0.276793241693652
39,0.2873646318912506,0.7947182655334473,0.20017367601394653,0.15296391131834053,0.15729004126381393,0.3,0.1648380292563967,0.11077658800132766,0.3,0.12055054428999425,-0.04651345326248628,0.12055054428999425,0.11703004283632824,0.11077658800132766,0.10606434686643626,0.10065814597420407,0.0,0.15729004126381393,0.3,0.1648380292563967,0.1648380292563967,0.16225276346973866,0.15729004126381393,0.1537714103071989,0.14945222051345003,0.1648380292563967,0.16225276346973866,0.15729004126381393,0.1537714103071989,0.14945222051345003,0.34015264615937535
40,0.2774251699447632,0.8057260513305664,0.19363628327846527,0.15367442829359312,0.15666113340280804,0.3,0.16646022615321363,0.10897832149156476,0.3,0.12024128717914606,-0.04768281191124328,0.12024128717914606,0.11621119473057656,0.10897832149156476,0.10356959651005458,0.09789330691097585,0.0,0.15666113340280804,0.3,0.16646022615321363,0.16646022615321363,0.16295573585718584,0.15666113340280804,0.1518580089290704,0.14639187190009986,0.16646022615321363,0.16295573585718584,0.15666113340280804,0.1518580089290704,0.14639187190009986,0.34582908706671234
41,0.2780194580554962,0.8046926259994507,0.19636525213718414,0.14493798838065367,0.14733432463510351,0.3,0.15311464090066204,0.10885684129817653,0.3,0.11649013387110294,-0.03847748333692698,0.11649013387110294,0.11430120389592092,0.10885684129817653,0.10588630901546624,0.10250645052874807,0.0,0.14733432463510351,0.3,0.15311464090066204,0.15311464090066204,0.15181702883638992,0.14733432463510351,0.1454097395200708,0.14349553364836123,0.15311464090066204,0.15181702883638992,0.14733432463510351,0.1454097395200708,0.14349553364836123,0.2947692690948908
42,0.2867352366447449,0.7865099906921387,0.20357102155685425,0.13564328863660355,0.13719026412064758,0.3,0.14511914570662743,0.09516560916357122,0.3,0.1041536584983766,-0.04202465495707636,0.1041536584983766,0.10096813213039227,0.09516560916357122,0.09083867416519932,0.08614141276871133,0.0,0.13719026412064758,0.3,0.14511914570662743,0.14511914570662743,0.14237776816065464,0.13719026412064758,0.13371592036842722,0.12991358519316396,0.14511914570662743,0.14237776816065464,0.13719026412064758,0.13371592036842722,0.12991358519316396,0.26335358741213705
43,0.2817155122756958,0.7886251211166382,0.19582265615463257,0.14298553325030502,0.14636595098925487,0.3,0.15038027348983468,0.1079412516131295,0.3,0.11417671672312539,-0.038424699376125374,0.11417671672312539,0.11251792288524967,0.1079412516131295,0.10478903243960365,0.10108292403244698,0.0,0.14636595098925487,0.3,0.15038027348983468,0.15038027348983468,0.14974359541735954,0.14636595098925487,0.1442815137563846,0.14189334420668517,0.15038027348983468,0.14974359541735954,0.14636595098925487,0.1442815137563846,0.14189334420668517,0.25948291059292494
44,0.30188238620758057,0.7656163573265076,0.21212893724441528,0.14006819210304325,0.14263299429880552,0.3,0.1496533732005513,0.10265287415088861,0.3,0.11106040268381073,-0.03998012014791691,0.11106040268381073,0.10818190298431492,0.10265287415088861,0.09903650011199795,0.09469926725438596,0.0,0.14263299429880552,0.3,0.1496533732005513,0.1496533732005513,0.14731621212669463,0.14263299429880552,0.1398319817485651,0.13660244229265747,0.1496533732005513,0.14731621212669463,0.14263299429880552,0.1398319817485651,0.13660244229265747,0.2692809100233485
45,0.3093174695968628,0.7655696272850037,0.21982914209365845,0.138191734776908,0.1436189511321369,0.4,0.14530220342791245,0.108504361136097,0.4,0.11170131190999509,-0.035114589996039905,0.11165917704727284,0.11170131190999509,0.108504361136097,0.10624723782020866,0.1037275540648448,0.0,0.1436189511321369,0.4,0.14530220342791245,0.14402607969640346,0.14530220342791245,0.1436189511321369,0.1424823241775392,0.14135993939845545,0.14402607969640346,0.14530220342791245,0.1436189511321369,0.1424823241775392,0.14135993939845545,0.269760178252741
46,0.3081638813018799,0.7605509161949158,0.22090163826942444,0.14127510738301166,0.14558825498997596,0.4,0.14794610446750747,0.10914285068496263,0.3,0.11392446203963474,-0.036445404305013335,0.11392446203963474,0.11298618662090248,0.10914285068496263,0.10631333810413927,0.1035254783699374,0.0,0.14558825498997596,0.4,0.14794610446750747,0.14770629406179722,0.14794610446750747,0.14558825498997596,0.14392855728435816,0.14247090485128605,0.14770629406179722,0.14794610446750747,0.14558825498997596,0.14392855728435816,0.14247090485128605,0.25026743926247946
