epoch,dice_coefficient,loss,lr,val_dice_coefficient,val_loss
82,0.5220133066177368,0.5320344567298889,5e-05,0.40964266657829285,0.6539871692657471
83,0.5075271129608154,0.5471751689910889,5e-05,0.39888349175453186,0.6666026711463928
84,0.5172315835952759,0.5364281535148621,5e-05,0.3964722156524658,0.6688661575317383
85,0.5241830348968506,0.5286292433738708,5e-05,0.4092746675014496,0.6531621217727661
86,0.5147331357002258,0.5368073582649231,5e-05,0.4129183292388916,0.6531333923339844
87,0.5109766721725464,0.5409607887268066,5e-05,0.3828621804714203,0.6835193037986755
88,0.5178228616714478,0.5330836176872253,5e-05,0.4100620746612549,0.6536549925804138
89,0.5179495811462402,0.5325104594230652,5e-05,0.39901483058929443,0.6617578864097595
90,0.5337445139884949,0.5156505107879639,2.5e-05,0.4018610417842865,0.6580150723457336
91,0.5335864424705505,0.5151187181472778,2.5e-05,0.41973039507865906,0.6398394703865051
92,0.5524867177009583,0.4955303370952606,2.5e-05,0.4219475984573364,0.6378592848777771
93,0.5504173636436462,0.49758654832839966,2.5e-05,0.43017950654029846,0.6312114596366882
94,0.5588160157203674,0.48852744698524475,2.5e-05,0.4238622486591339,0.6356335282325745
95,0.5422207713127136,0.5049073696136475,2.5e-05,0.4190027713775635,0.641071081161499
96,0.5580219626426697,0.49021491408348083,2.5e-05,0.40172696113586426,0.6558394432067871
97,0.5552926659584045,0.49129509925842285,2.5e-05,0.4096384048461914,0.6499048471450806
98,0.550355851650238,0.4962652027606964,2.5e-05,0.4204811751842499,0.6381598114967346
99,0.5591261982917786,0.48742547631263733,2.5e-05,0.4192391335964203,0.6377519965171814
100,0.5553262829780579,0.4906337261199951,2.5e-05,0.4008267819881439,0.6564413905143738
101,0.5595346689224243,0.48569005727767944,2.5e-05,0.39868101477622986,0.659432590007782
102,0.5498439073562622,0.4959256649017334,1.25e-05,0.3982982635498047,0.6588773727416992
103,0.5634349584579468,0.4819549322128296,1.25e-05,0.4160545766353607,0.641357421875
104,0.5750990509986877,0.469677597284317,1.25e-05,0.40304040908813477,0.6536633372306824
105,0.5758231282234192,0.4688749611377716,1.25e-05,0.40677550435066223,0.650092363357544
106,0.5743663311004639,0.4701475203037262,1.25e-05,0.4092458188533783,0.6470339298248291
107,0.5785400867462158,0.4658413827419281,1.25e-05,0.41260218620300293,0.6438338756561279
108,0.573881983757019,0.47025585174560547,1.25e-05,0.41376879811286926,0.6434409618377686
109,0.5741792321205139,0.46960827708244324,1.25e-05,0.40770044922828674,0.648112952709198
110,0.5625017285346985,0.48192164301872253,6.25e-06,0.4148384630680084,0.6410467028617859
111,0.5767620205879211,0.4678599238395691,6.25e-06,0.4091677665710449,0.6475338339805603
112,0.5710732340812683,0.4727924168109894,6.25e-06,0.40634992718696594,0.6500581502914429
113,0.5604608058929443,0.48315325379371643,6.25e-06,0.4144050180912018,0.6407555937767029
