variant,key,path,fwhm_mm,hi_freq_energy,lap_var,snr_brain,error
Crude_v2,sub-M2113_ses-300,/home/rbielski/stroke_cleaned/ARC_ATLAS_Combined/A_A_Combined_Data/Downsampled_Data/Crude_v2/t1/sub-M2113_ses-300_T1w_MNI_norm.nii.gz,8.983438636660608,0.15348570739505543,1.3453006172180175,-5.058803935753531e-07,
Crude_v2,sub-M2121_ses-258,/home/rbielski/stroke_cleaned/ARC_ATLAS_Combined/A_A_Combined_Data/Downsampled_Data/Crude_v2/t1/sub-M2121_ses-258_T1w_MNI_norm.nii.gz,9.646351989603682,0.1389627155970526,1.1951151752471925,2.1043832987288624e-07,
Crude_v2,sub-M2131_ses-472,/home/rbielski/stroke_cleaned/ARC_ATLAS_Combined/A_A_Combined_Data/Downsampled_Data/Crude_v2/t1/sub-M2131_ses-472_T1w_MNI_norm.nii.gz,9.127828080925921,0.14858768689858098,1.2985011482238769,3.0042130561014346e-07,
Crude_v2,sub-M2136_ses-865,/home/rbielski/stroke_cleaned/ARC_ATLAS_Combined/A_A_Combined_Data/Downsampled_Data/Crude_v2/t1/sub-M2136_ses-865_T1w_MNI_norm.nii.gz,9.244980285292948,0.14661397114642238,1.253684868812561,5.9411831010436345e-09,
Crude_v2,sub-M2143_ses-2871,/home/rbielski/stroke_cleaned/ARC_ATLAS_Combined/A_A_Combined_Data/Downsampled_Data/Crude_v2/t1/sub-M2143_ses-2871_T1w_MNI_norm.nii.gz,8.95410955045409,0.1527589336799384,1.3233091020584107,1.7116713024734054e-07,
Crude_v2,sub-M2147_ses-2667,/home/rbielski/stroke_cleaned/ARC_ATLAS_Combined/A_A_Combined_Data/Downsampled_Data/Crude_v2/t1/sub-M2147_ses-2667_T1w_MNI_norm.nii.gz,9.1867769682535,0.14764105823225937,1.1499858117103576,-8.707724674650308e-08,
Crude_v2,sub-M2152_ses-733,/home/rbielski/stroke_cleaned/ARC_ATLAS_Combined/A_A_Combined_Data/Downsampled_Data/Crude_v2/t1/sub-M2152_ses-733_T1w_MNI_norm.nii.gz,9.18493861838487,0.1485374452998465,1.3334377598762512,-6.53297149710852e-07,
Crude_v2,sub-M2164_ses-622,/home/rbielski/stroke_cleaned/ARC_ATLAS_Combined/A_A_Combined_Data/Downsampled_Data/Crude_v2/t1/sub-M2164_ses-622_T1w_MNI_norm.nii.gz,9.30908336072268,0.1450962536321859,1.3329289828737576,-2.2839878965896787e-07,
Crude_v2,sub-M2179_ses-2515,/home/rbielski/stroke_cleaned/ARC_ATLAS_Combined/A_A_Combined_Data/Downsampled_Data/Crude_v2/t1/sub-M2179_ses-2515_T1w_MNI_norm.nii.gz,8.838808635260499,0.15475917003607173,1.254602203766505,2.6112790152410525e-08,
Crude_v2,sub-M2183_ses-367,/home/rbielski/stroke_cleaned/ARC_ATLAS_Combined/A_A_Combined_Data/Downsampled_Data/Crude_v2/t1/sub-M2183_ses-367_T1w_MNI_norm.nii.gz,9.496944514561386,0.14176737679588844,1.2350403666496277,2.317739244972472e-07,
